OBJECTID,NAME,CITY,STATE,POPULATION,COUNTY,BEDS
694,MEDICAL CITY OF ALLIANCE,FORT WORTH,TX,55,TARRANT,55
700,LAKE GRANBURY MEDICAL CENTER,GREENVILLE,TX,83,HOOD,83
701,LIMESTONE MEDICAL CENTER,HAMLIN,TX,20,LIMESTONE,20
703,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,75,LAMB,75
706,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,ROCKWALL,TX,50,ROCKWALL,50
710,ATRIUM MEDICAL CENTER AT CORINTH,CORINTH,TX,40,DENTON,40
711,KINDRED HOSPITAL HOUSTON NORTHWEST,HOUSTON,TX,84,HARRIS,84
712,HCA HOUSTON HEATHCARE SPECIALTY HOSPITAL,HOUSTON,TX,65,HARRIS,65
713,SE TEXAS ER AND HOSPITAL,HUMBLE,TX,42,HARRIS,42
714,PAM SPECIALTY HOSPITAL OF LULING,LULING,TX,34,CALDWELL,34
715,DUBUIS HOSPITAL OF PARIS,PARIS,TX,25,LAMAR,25
716,KINDRED HOSPITAL - SAN ANTONIO,SAN ANTONIO,TX,59,BEXAR,59
717,KINDRED HOSPITAL SUGAR LAND,SUGAR LAND,TX,105,FORT BEND,105
718,ATRIUM MEDICAL CENTER,STAFFORD,TX,68,FORT BEND,68
719,PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,VICTORIA,TX,26,VICTORIA,26
720,BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL,TEMPLE,TX,50,BELL,50
721,"GEORGE H. O'BRIEN, JR. VA MEDICAL CENTER",BIG SPRING,TX,0,HOWARD,0
722,ALLEGIANCE HEALTH CENTER PERMIAN BASIN,MIDLAND,TX,48,MIDLAND,48
724,VA HEALTH CARE CENTER (HCC) AT HARLINGEN,HARLINGEN,TX,0,CAMERON,0
725,NIX HEALTH CARE SYSTEM,SAN ANTONIO,TX,208,BEXAR,208
727,KINGWOOD PINES HOSPITAL,KINGWOOD,TX,116,HARRIS,116
728,SUNRISE CANYON,LUBBOCK,TX,30,LUBBOCK,30
729,AUSTIN OAKS HOSPITAL,AUSTIN,TX,80,TRAVIS,80
730,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,DE SOTO,TX,116,DALLAS,116
731,OCEANS BEHAVIORAL HOSPITAL OF THE PERMIAN BASIN,MIDLAND,TX,64,MIDLAND,64
732,PALMS BEHAVIORAL HEALTH,HARLINGEN,TX,94,CAMERON,94
733,BEHAVIORAL MEDICINE AT RENAISSANCE,EDINBURG,TX,87,HIDALGO,87
734,THE PAVILIION,AMARILLO,TX,106,POTTER,106
735,UT HEALTH EAST TEXAS BEHAVIORAL HEALTH CENTER,TYLER,TX,75,SMITH,75
736,GEORGETOWN BEHAVIORAL HEALTH INSTITUE,GEORGETOWN,TX,118,WILLIAMSON,118
738,CHI ST JOSEPH REHAB HOSPITAL,BRYAN,TX,49,BRAZOS,49
739,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DALLAS,DALLAS,TX,60,DALLAS,60
740,HEALTHSOUTH REHABILITATION HOSPITAL OF FORTH WORTH,FORT WORTH,TX,60,TARRANT,60
741,ENCOMPASS HEALTH REHABILITATION OF CITY VIEW,FORT WORTH,TX,62,TARRANT,62
742,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF HUMBLE,HUMBLE,TX,90,HARRIS,90
743,CHRISTUS TRINITY MOTHER FRANCES REHABILITATION HOSPITAL,TYLER,TX,74,SMITH,74
744,KINDRED REHABILITATION HOSPITAL CLEAR LAKE,WEBSTER,TX,60,HARRIS,60
745,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF WICHITA FALLS,WICHITA FALLS,TX,63,WICHITA,63
746,ICARE REHABILTATION HOSPITAL,FLOWER MOUND,TX,41,DENTON,41
747,BAYLOR INSTITUTE FOR REHABILITATION AT NORTHWEST DALLAS,DALLAS,TX,0,DALLAS,0
748,PAM REHABILITATION HOSPITAL OF VICTORIA,VICTORIA,TX,26,VICTORIA,26
749,LAS PALMAS REHABILITATION HOSPITAL,EL PASO,TX,40,EL PASO,40
750,REBA MCENTIRE CENTER FOR REHABILITATION,DENISON,TX,21,GRAYSON,21
751,WARM SPRINGS REHABILITATION HOSPITAL OF KYLE,KYLE,TX,40,HAYS,40
752,PROVIDENCE HOSPITAL,LAREDO,TX,12,WEBB,12
753,PHYSICIANS SURGICAL HOSPITAL - QUAIL CREEK,AMARILLO,TX,20,POTTER,20
754,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,8,TRAVIS,8
755,USMD HOSPITAL AT ARLINGTON,ARLINGTON,TX,34,TARRANT,34
756,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,ARLINGTON,TX,24,TARRANT,24
757,UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,HOUSTON,TX,631,HARRIS,631
758,LUBBOCK HEART HOSPITAL,LUBBOCK,TX,74,LUBBOCK,74
759,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,SAN ANTONIO,TX,30,BEXAR,30
760,BAYLOR HEART AND VASCULAR CENTER,DALLAS,TX,64,DALLAS,64
761,LEGENT ORTHOPEDIC + SPINE,SAN ANTONIO,TX,25,BEXAR,25
762,MCALLEN HEART HOSPITAL,MCALLEN,TX,0,HIDALGO,0
763,METHODIST SPECIALTY & TRANSPLANT HOSPITAL,SAN ANTONIO,TX,383,BEXAR,383
764,ALTUS BAYTOWN HOSPITAL,BAYTOWN,TX,14,HARRIS,14
765,PHYSICIANS SURGICAL HOSPITAL - PANHANDLE CAMPUS,AMARILLO,TX,21,POTTER,21
1192,BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - LAKEWAY,LAKEWAY,TX,36,TRAVIS,36
1308,CRANE MEMORIAL HOSPITAL,CRANE,TX,25,CRANE,25
1309,CROSBYTON CLINIC HOSPITAL,CROSBYTON,TX,25,CROSBY,25
1312,CLAY COUNTY MEMORIAL HOSPITAL,HENRIETTA,TX,25,CLAY,25
1313,WINKLER COUNTY MEMORIAL HOSPITAL,KERMIT,TX,19,WINKLER,19
1314,LIBERTY-DAYTON REGIONAL MEDICAL CENTER,LIBERTY,TX,25,LIBERTY,25
1315,W.J. MANGOLD MEMORIAL HOSPITAL,LOCKNEY,TX,25,FLOYD,25
1353,MEMORIAL HERMANN TEXAS MEDICAL CENTER,HOUSTON,TX,1082,HARRIS,1082
1364,HENDRICK MEDICAL CENTER,ABILENE,TX,522,TAYLOR,522
1365,UT HEALTH EAST TEXAS ATHENS,ATHENS,TX,117,HENDERSON,117
1366,NORTHWEST TEXAS HOSPITAL,AMARILLO,TX,385,POTTER,385
1367,CHRISTUS SOUTHEAST TEXAS - ST ELIZABETH,BEAUMONT,TX,431,JEFFERSON,431
1368,BELLVILLE MEDICAL CENTER,BELLVILLE,TX,32,AUSTIN,32
1369,ST. JOSEPH REGIONAL HEALTH CENTER,BRYAN,TX,235,BRAZOS,235
1370,THE PHYSICIANS CENTRE HOSPITAL,BRYAN,TX,16,BRAZOS,16
1371,VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE,BROWNSVILLE,TX,280,CAMERON,280
1372,VALLEY REGIONAL MEDICAL CENTER,BROWNSVILLE,TX,214,CAMERON,214
1374,BROWNWOOD REGIONAL MEDICAL CENTER,BROWNWOOD,TX,194,BROWN,194
1375,UT HEALTH EAST TEXAS CARTHAGE,CARTHAGE,TX,49,PANOLA,49
1376,CHILDRESS REGIONAL MEDICAL CENTER,CHILDRESS,TX,39,CHILDRESS,39
1377,COLLEGE STATION MEDICAL CENTER,COLLEGE STATION,TX,167,BRAZOS,167
1378,HCA HOUSTON HEALTHCARE CONROE,CONROE,TX,322,MONTGOMERY,322
1379,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,CORPUS CHRISTI,TX,341,NUECES,341
1380,THE CORPUS CHRISTI MEDICAL CENTER - BAY AREA,CORPUS CHRISTI,TX,152,NUECES,152
1381,MEMORIAL HERMANN CYPRESS HOSPITAL,CYPRESS,TX,139,HARRIS,139
1382,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,DALLAS,TX,148,DALLAS,148
1385,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,TX,255,DENTON,255
1386,MEMORIAL HOSPITAL,DUMAS,TX,25,MOORE,25
1387,FORT DUNCAN REGIONAL MEDICAL CENTER,EAGLE PASS,TX,101,MAVERICK,101
1390,DOCTOR'S HOSPITAL AT RENAISSANCE,EDINBURG,TX,253,HIDALGO,253
1391,UNIVERSITY MEDICAL CENTER OF EL PASO,EL PASO,TX,394,EL PASO,394
1392,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,EL PASO,TX,508,EL PASO,508
1393,THE HOSPITALS OF PROVIDENCE SIERRA CAMPUS,EL PASO,TX,351,EL PASO,351
1394,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,60,ELLIS,60
1395,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,FORT WORTH,TX,726,TARRANT,726
1396,JOHN PETER SMITH HOSPITAL,FORT WORTH,TX,567,TARRANT,567
1397,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH,FORT WORTH,TX,572,TARRANT,572
1398,TEXAS HEALTH HUGULEY HOSPITAL,FORT WORTH,TX,356,TARRANT,356
1399,BAYLOR SCOTT & WHITE MEDICAL CENTER - GARLAND,GARLAND,TX,113,DALLAS,113
1400,BAYLOR SCOTT & WHITE MEDICAL CENTER AT GRAPEVINE,GROESBECK,TX,314,TARRANT,314
1401,HARLINGEN MEDICAL CENTER,HARLINGEN,TX,112,CAMERON,112
1402,VALLEY BAPTIST MEDICAL CENTER - HARLINGEN,HARLINGEN,TX,586,CAMERON,586
1403,HILL REGIONAL HOSPITAL,HILLSBORO,TX,116,HILL,116
1404,TEXAS CHILDREN'S HOSPITAL,HOUSTON,TX,621,HARRIS,621
1405,HARRIS HEALTH SYSTEM BEN TAUB GENERAL HOSPITAL,HOUSTON,TX,458,HARRIS,458
1406,THE WOMAN'S HOSPITAL OF TEXAS,HOUSTON,TX,397,HARRIS,397
1407,UNITED MEMORIAL MEDICAL CENTER,HOUSTON,TX,106,HARRIS,106
1408,HUNTSVILLE MEMORIAL HOSPITAL,HUNTSVILLE,TX,123,WALKER,123
1409,IRAAN GENERAL HOSPITAL,IRAAN,TX,14,PECOS,14
1410,BAYLOR SCOTT & WHITE MEDICAL CENTER - IRVING,IRVING,TX,296,DALLAS,296
1411,CHRISTUS SPOHN HOSPITAL KLEBERG,KINGSVILLE,TX,100,KLEBERG,100
1412,ST. MARK'S MEDICAL CENTER,LA GRANGE,TX,65,FAYETTE,65
1413,LAREDO MEDICAL CENTER,LAREDO,TX,326,WEBB,326
1414,MEDICAL CITY OF LEWISVILLE,LEWISVILLE,TX,202,DENTON,202
1415,LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,TX,230,GREGG,230
1416,COVENANT MEDICAL CENTER,LUBBOCK,TX,525,LUBBOCK,525
1417,UNIVERSITY MEDICAL CENTER,LUBBOCK,TX,412,LUBBOCK,412
1418,WOODLAND HEIGHTS MEDICAL CENTER,LUFKIN,TX,149,ANGELINA,149
1422,METHODIST MANSFIELD MEDICAL CENTER,MANSFIELD,TX,254,TARRANT,254
1423,FALLS COMMUNITY HOSPITAL AND CLINIC,MARLIN,TX,36,FALLS,36
1424,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - MARSHALL,MARSHALL,TX,149,HARRISON,149
1425,RIO GRANDE REGIONAL HOSPITAL,MCALLEN,TX,320,HIDALGO,320
1426,DALLAS REGIONAL MEDICAL CENTER,MESQUITE,TX,202,DALLAS,202
1427,MIDLAND MEMORIAL HOSPITAL,MIDLAND,TX,468,MIDLAND,468
1428,PALO PINTO GENERAL HOSPITAL,MINERAL WELLS,TX,74,PALO PINTO,74
1429,NACOGDOCHES MEMORIAL HOSPITAL,NACOGDOCHES,TX,216,NACOGDOCHES,216
1430,NOCONA GENERAL HOSPITAL,NOCONA,TX,38,MONTAGUE,38
1432,MEDICAL CENTER HOSPITAL,ODESSA,TX,402,ECTOR,402
1433,ODESSA REGIONAL MEDICAL CENTER,ODESSA,TX,230,ECTOR,230
1435,MEDICAL CITY OF PLANO,PLANO,TX,493,COLLIN,493
1436,EAST TEXAS MEDICAL CENTER MOUNT VERNON,MOUNT VERNON,TX,49,FRANKLIN,49
1437,OCHILTREE GENERAL HOSPITAL,PERRYTON,TX,25,OCHILTREE,25
1438,THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,TX,224,JEFFERSON,224
1440,ASCENSION SETON MEDICAL CENTER WILLIAMSON,ROUND ROCK,TX,149,WILLIAMSON,149
1441,SHANNON WEST TEXAS MEMORIAL HOSPITAL,SAN ANGELO,TX,295,TOM GREEN,295
1442,SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO,TX,131,TOM GREEN,131
1443,UNIVERSITY HOSPITAL,SAN ANTONIO,TX,1034,BEXAR,1034
1444,METHODIST HOSPITAL,SAN ANTONIO,TX,933,BEXAR,933
1445,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,SAN AUGUSTINE,TX,18,SAN AUGUSTINE,18
1446,CENTRAL TEXAS MEDICAL CENTER,SAN MARCOS,TX,178,HAYS,178
1447,GUADALUPE REGIONAL MEDICAL CENTER,SEGUIN,TX,125,GUADALUPE,125
1448,SEYMOUR HOSPITAL,SEYMOUR,TX,49,BAYLOR,49
1449,ASCENSION SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,8,BASTROP,8
1453,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,STEPHENVILLE,TX,98,ERATH,98
1454,BAYLOR SCOTT & WHITE MEDICAL CENTER - SUNNYVALE,SUNNYVALE,TX,70,DALLAS,70
1455,BAYLOR SCOTT & WHITE MEDICAL CENTER TEMPLE,TEMPLE,TX,574,BELL,574
1456,ST. LUKES SUGAR LAND HOSPITAL,SUGAR LAND,TX,100,FORT BEND,100
1458,CHRISTUS ST. MICHAEL HEALTH SYSTEM,TEXARKANA,TX,312,BOWIE,312
1459,CHRISTUS MOTHER FRANCES HOSPITAL - TYLER,TYLER,TX,474,SMITH,474
1460,UT HEALTH EAST TEXAS MEDICAL CENTER,TYLER,TX,427,SMITH,427
1461,CITIZENS MEDICAL CENTER,VICTORIA,TX,344,VICTORIA,344
1462,DETAR HOSPITAL NAVARRO,VICTORIA,TX,189,VICTORIA,189
1463,MEDICAL CITY WEATHERFORD,WEATHERFORD,TX,99,PARKER,99
1464,KNAPP MEDICAL CENTER,WESLACO,TX,226,HIDALGO,226
1465,KELL WEST REGIONAL HOSPITAL,WICHITA FALLS,TX,41,WICHITA,41
1466,MEDICAL CITY DALLAS HOSPITAL,DALLAS,TX,797,DALLAS,797
1467,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,317,DALLAS,317
1468,CITY HOSPITAL AT WHITE ROCK,DALLAS,TX,218,DALLAS,218
1469,METHODIST DALLAS MEDICAL CENTER,DALLAS,TX,585,DALLAS,585
1470,CHRISTUS SPOHN HOSPITAL ALICE,ALICE,TX,159,JIM WELLS,159
1471,PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI SOUTH,CORPUS CHRISTI,TX,74,NUECES,74
1472,UNITED MEMORIAL MEDICAL SYSTEMS,HOUSTON,TX,4,HARRIS,4
1473,NORTH CENTRAL BAPTIST HOSPITAL,SAN ANTONIO,TX,429,BEXAR,429
1474,NORTHEAST BAPTIST HOSPITAL,SAN ANTONIO,TX,371,BEXAR,371
1475,CHRISTUS SOUTHEAST TEXAS - ST MARY,PORT ARTHUR,TX,227,JEFFERSON,227
1481,COLEMAN COUNTY MEDICAL CENTER,COLEMAN,TX,25,COLEMAN,25
1483,DEL SOL MEDICAL CENTER A CAMPUS OF LPDS HEALTHCARE,EL PASO,TX,347,EL PASO,347
1487,WALNUT HILL MEDICAL CENTER,DALLAS,TX,100,DALLAS,100
1488,UNIVERSITY GENERAL HOSPITAL DALLAS,DALLAS,TX,111,DALLAS,111
1489,CUERO COMMUNITY HOSPITAL,CUERO,TX,49,DEWITT,49
1490,HOUSTON METHODIST SAN JACINTO HOSPITAL ALEXANDER CAMPUS,BAYTOWN,TX,182,HARRIS,182
1493,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,HOUSTON,TX,16,HARRIS,16
1494,COVENANT MEDICAL CENTER - LAKESIDE,LUBBOCK,TX,196,LUBBOCK,196
1503,UNIVERSITY OF TEXAS MEDICAL BRANCH HOSPITAL,GALVESTON,TX,370,GALVESTON,370
1505,MEMORIAL HERMANN SOUTHWEST HOSPITAL,HOUSTON,TX,547,HARRIS,547
1524,KINDRED HOSPITAL HOUSTON MEDICAL CENTER,HOUSTON,TX,116,HARRIS,116
1526,CHI ST JOSEPH HEALTH MADISON HOSPITAL,MADISONVILLE,TX,25,MADISON,25
1536,SELECT SPECIALTY HOSPITAL - DALLAS,CARROLLTON,TX,60,DALLAS,60
1538,UT HEALTH EAST TEXAS QUITMAN,QUITMAN,TX,25,WOOD,25
1539,HARDEMAN COUNTY MEMORIAL HOSPITAL,QUANAH,TX,24,HARDEMAN,24
1540,ROUND ROCK MEDICAL CENTER,ROUND ROCK,TX,173,WILLIAMSON,173
1541,MEMORIAL HOSPITAL,SEMINOLE,TX,25,GAINES,25
1542,SHAMROCK GENERAL HOSPITAL,SHAMROCK,TX,25,WHEELER,25
1543,LIFECARE HOSPITALS OF FORT WORTH,FORT WORTH,TX,80,TARRANT,80
1544,KINDRED HOSPITAL - FORT WORTH,FORT WORTH,TX,67,TARRANT,67
1545,REGENCY HOSPITAL OF FORT WORTH,FORT WORTH,TX,44,TARRANT,44
1546,EL PASO CHILDREN'S HOSPITAL,EL PASO,TX,122,EL PASO,122
1548,KINDRED HOSPITAL EAST HOUSTON,CHANNELVIEW,TX,83,HARRIS,83
1549,BAYLOR SCOTT & WHITE SURGICAL HOSPITAL AT SHERMAN,SHERMAN,TX,14,GRAYSON,14
1550,BAYLOR SCOTT & WHITE HOSPITAL - TAYLOR,TAYLOR,TX,25,WILLIAMSON,25
1551,CHRISTUS MOTHER FRANCES HOSPITAL - SULPHUR SPRINGS,SULPHUR SPRINGS,TX,96,HOPKINS,96
1552,SOLARA HOSPITAL HARLINGEN,HARLINGEN,TX,41,CAMERON,41
1553,UNIVERSITY OF TEXAS HEALTH CENTER - TYLER,TYLER,TX,123,SMITH,123
1554,LAREDO SPECIALTY HOSPITAL,LAREDO,TX,40,WEBB,40
1555,COVENANT SPECIALTY HOSPITAL,LUBBOCK,TX,56,LUBBOCK,56
1556,KINDRED HOSPITAL - MANSFIELD,MANSFIELD,TX,55,TARRANT,55
1557,UNITED REGIONAL HEALTH CARE SYSTEM,WICHITA FALLS,TX,325,WICHITA,325
1558,PAM SPECIALITY HOSPITAL OF NEW BRAUNFELS,NEW BRAUNFELS,TX,40,COMAL,40
1559,MID-JEFFERSON EXTENDED CARE HOSPITAL,NEDERLAND,TX,48,JEFFERSON,48
1560,CORNERSTONE HOSPITAL OF HOUSTON - CLEAR LAKE,WEBSTER,TX,74,HARRIS,74
1561,"SOLARA HOSPITAL HARLINGEN, BROWNSVILLE CAMPUS",BROWNSVILLE,TX,41,CAMERON,41
1562,SPRING EXCELLENCE SURGICAL HOSPITAL LLC,SPRING,TX,12,HARRIS,12
1563,HERMANN DRIVE SURGICAL HOSPITAL LP,HOUSTON,TX,25,HARRIS,25
1564,CORNERSTONE HOSPITAL HOUSTON - BELLAIRE,HOUSTON,TX,74,HARRIS,74
1565,KINDRED HOSPITAL TOWN & COUNTRY,HOUSTON,TX,66,HARRIS,66
1566,NEXUS SPECIALTY HOSPITAL - THE WOODLANDS,THE WOODLANDS,TX,21,MONTGOMERY,21
1567,AUSTIN VA OUTPATIENT CLINIC,AUSTIN,TX,0,TRAVIS,0
1568,THE CORPUS CHRISTI MEDICAL CENTER - DOCTORS REGIONAL,CORPUS CHRISTI,TX,250,NUECES,250
1569,BAYLOR SCOTT & WHITE MCLANE CHILDREN'S MEDICAL CENTER,TEMPLE,TX,64,BELL,64
1570,ADVENTHEALTH CENTRAL TEXAS,KILLEEN,TX,172,BELL,172
1571,KINDRED HOSPITAL NORTH HOUSTON,HOUSTON,TX,0,HARRIS,0
1572,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,69,BEE,69
1573,CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS,SAN ANTONIO,TX,150,BEXAR,150
1574,BAPTIST MEDICAL CENTER,SAN ANTONIO,TX,623,BEXAR,623
1578,SETON SHOAL CREEK HOSPITAL,AUSTIN,TX,147,TRAVIS,147
1579,AUSTIN LAKES HOSPITAL,AUSTIN,TX,58,TRAVIS,58
1580,HICKORY TRAIL HOSPITAL,DE SOTO,TX,84,DALLAS,84
1581,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,DENTON,TX,104,DENTON,104
1582,EL PASO BEHAVIORAL HEALTH SYSTEM,EL PASO,TX,163,EL PASO,163
1583,RIO GRANDE STATE CENTER,HARLINGEN,TX,55,CAMERON,55
1584,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,HOUSTON,TX,88,HARRIS,88
1585,KERRVILLE STATE HOSPITAL,KERRVILLE,TX,202,KERR,202
1586,DEVEREUX TEXAS TREATMENT NETWORK,LEAGUE CITY,TX,88,GALVESTON,88
1587,RIVER CREST HOSPITAL,SAN ANGELO,TX,80,TOM GREEN,80
1588,LAUREL RIDGE TREATMENT CENTER,SAN ANTONIO,TX,208,BEXAR,208
1589,TERRELL STATE HOSPITAL,TERRELL,TX,316,KAUFMAN,316
1590,ASCENSION DEPAUL CENTER,WACO,TX,48,MCLENNAN,48
1591,LONE STAR BEHAVIORAL HEALTH CYPRESS,CYPRESS,TX,24,HARRIS,24
1592,MONTGOMERY COUNTY MENTAL HEALTH TREATMENT FACILITY,CONROE,TX,100,MONTGOMERY,100
1593,MESA SPRINGS,FORT WORTH,TX,72,TARRANT,72
1594,OCEANS BEHAVIORAL HOSPITAL OF LUFKIN,LUFKIN,TX,24,ANGELINA,24
1595,ROCK PRAIRIE BEHAVIORAL HEALTH,COLLEGE STATION,TX,72,BRAZOS,72
1596,HOPEBRIDGE HOSPITAL,HOUSTON,TX,135,HARRIS,135
1597,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,FRISCO,TX,36,COLLIN,36
1598,WELLBRIDGE HOSPITAL OF PLANO,PLANO,TX,48,COLLIN,48
1599,SUNDANCE HOSPITAL DALLAS,GARLAND,TX,116,DALLAS,116
1600,TMC BEHAVIORAL HEALTH CENTER,SHERMAN,TX,60,GRAYSON,60
1601,JPS HEALTH NETWORK - TRINITY SPRINGS NORTH,FORT WORTH,TX,36,TARRANT,36
1602,WELLBRIDGE HOSPITAL OF FORT WORTH,FORT WORTH,TX,48,TARRANT,48
1603,CROSS CREEK HOSPITAL,AUSTIN,TX,90,TRAVIS,90
1608,ST. DAVID'S REHABILITATION CENTER,AUSTIN,TX,64,TRAVIS,64
1609,HEALTHSOUTH REHABILITATION HOSPITAL OF AUSTIN,AUSTIN,TX,83,TRAVIS,83
1610,SELECT REHABILITATION HOSPITAL OF DENTON,DENTON,TX,44,DENTON,44
1611,HIGHLANDS REGIONAL REHABILITATION HOSPITAL,EL PASO,TX,41,EL PASO,41
1612,TIRR MEMORIAL HERMANN,HOUSTON,TX,134,HARRIS,134
1613,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIDLAND/ODESSA,MIDLAND,TX,60,MIDLAND,60
1614,ENCOMPASS HEALTH HOSPITAL OF ROUND ROCK,ROUND ROCK,TX,75,WILLIAMSON,75
1615,WARM SPRINGS REHABILITATION HOSPITAL OF SAN ANTONIO,SAN ANTONIO,TX,65,BEXAR,65
1616,CHRISTUS ST. MICHAEL REHABILITATION HOSPITAL,TEXARKANA,TX,50,BOWIE,50
1617,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,TYLER,TX,49,SMITH,49
1618,BAYLOR INSTITUTE FOR REHABILITATION AT FORT WORTH,FORT WORTH,TX,42,TARRANT,42
1619,BAYLOR INSTITUTE FOR REHABILITATION AT FRISCO,FRISCO,TX,44,COLLIN,44
1620,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CYPRESS,HOUSTON,TX,60,HARRIS,60
1621,ENCOMPASS HEALTH REHABILITATION HOSPITAL THE VINTAGE,HOUSTON,TX,60,HARRIS,60
1623,WARM SPRINGS REHABILITATION HOSPITAL OF THOUSAND OAKS,SAN ANTONIO,TX,34,BEXAR,34
1624,CENTRAL TEXAS REHABILIATION HOSPITAL,AUSTIN,TX,51,TRAVIS,51
1625,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,ARLINGTON,TX,48,TARRANT,48
1626,CHRISTUS SOUTHEAST TEXAS ORTHOPEDIC SPECIALTY CENTER,BEAUMONT,TX,6,JEFFERSON,6
1627,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,49,HARRIS,49
1628,BAYLOR SCOTT AND WHITE THE HEART HOSPITAL PLANO,PLANO,TX,116,COLLIN,116
1629,TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS,DALLAS,TX,9,DALLAS,9
1630,THE CORPUS CHRISTI MEDICAL CENTER - THE HEART HOSPITAL,CORPUS CHRISTI,TX,72,NUECES,72
1631,WISE HEALTH SURGECAL HOSPITAL,FORT WORTH,TX,12,TARRANT,12
1632,ST DAVIDS SURGICAL HOSPITAL A CAMPUS OF NORTH AUSTIN MEDICAL CTR,AUSTIN,TX,46,WILLIAMSON,46
2010,MEDICAL CITY FORT WORTH,FORT WORTH,TX,320,TARRANT,320
2013,CHRISTUS SANTA ROSA HOSPITAL - NEW BRAUNFELS,NEW BRAUNFELS,TX,132,COMAL,132
2153,HEALTHBRIDGE CHILDREN'S HOSPITAL - HOUSTON,HOUSTON,TX,40,HARRIS,40
2160,HAMILTON HOSPITAL,OLNEY,TX,25,YOUNG,25
2161,UT HEALTH EAST TEXAS PITTSBURG,PITTSBURG,TX,25,CAMP,25
2163,LITTLE RIVER HEALTHCARE,ROCKDALE,TX,25,MILAM,25
2556,ASCENSION SETON HIGHLAND LAKES,BURNET,TX,25,BURNET,25
2812,SHRINERS HOSPITALS FOR CHILDREN,GALVESTON,TX,30,GALVESTON,30
2817,TEXAS CHILDREN'S HOSPITAL WEST CAMPUS,HOUSTON,TX,62,HARRIS,62
2819,OUR CHILDREN'S HOUSE AT BAYLOR,DALLAS,TX,54,DALLAS,54
2821,THE HOSPITALS OF PROVIDENCE NORTHEAST CAMPUS,EL PASO,TX,8,EL PASO,8
2825,THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS,HORIZON CITY,TX,8,EL PASO,8
2826,TRUSTED MEDICAL CENTERS MANSFIELD,MANSFIELD,TX,10,TARRANT,10
2951,BIG BEND REGIONAL MEDICAL CENTER,ALPINE,TX,25,BREWSTER,25
2952,YOAKUM COUNTY HOSPITAL,DENVER CITY,TX,24,YOAKUM,24
2953,CORYELL MEMORIAL HOSPITAL,GATESVILLE,TX,25,CORYELL,25
2954,HAMLIN MEMORIAL HOSPITAL,HARLINGEN,TX,25,JONES,25
2955,OTTO KAISER MEMORIAL HOSPITAL,KENEDY,TX,25,KARNES,25
2956,ASCENSION SETON EDGAR B DAVIS HOSPITAL,LULING,TX,25,CALDWELL,25
2960,CHI ST JOSEPH HEALTH GRIMES HOSPITAL,NAVASOTA,TX,25,GRIMES,25
